YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
1993,,16,2.05,2.05,2.21,2.21
1993,,17,2.11,2.11,1.91,1.91
1993,,18,3.73,3.73,3.35,3.35
1993,,19,3.45,3.45,3.72,3.72
1993,,20,3.4,3.4,3.38,3.38
1993,,21,5.18,5.18,5.19,5.19
1993,,22,2.94,2.94,3.1,3.1
1993,,23,2.56,2.56,2.41,2.41
1993,,24,4.98,4.98,5.09,5.09
1993,,25,5.09,5.09,4.86,4.86
1993,,26,4.05,4.05,4.29,4.29
1993,,27,1.79,1.79,1.64,1.64
1993,,28,2.0,2.0,2.03,2.03
1993,,29,5.78,5.78,5.55,5.55
1993,,30,5.08,5.08,5.06,5.06
1993,,31,4.49,4.49,4.7,4.7
1994,,1,5.64,5.64,5.99,5.99
1994,,2,2.88,2.88,2.94,2.94
1994,,3,4.4,4.4,4.5,4.5
1994,,4,5.62,5.62,5.91,5.91
1994,,5,3.44,3.44,3.39,3.39
1994,,6,3.51,3.51,3.38,3.38
1994,,7,3.31,3.31,3.38,3.38
1994,,8,5.93,5.93,6.23,6.23
1994,,9,2.41,2.41,2.44,2.44
1994,,10,4.23,4.23,3.93,3.93
1994,,11,3.04,3.04,3.17,3.17
1994,,12,2.85,2.85,2.69,2.69
1994,,13,3.0,3.0,2.94,2.94
1994,,14,5.38,5.38,5.34,5.34
1994,,15,6.22,6.22,5.88,5.88
1994,,16,4.3,4.3,4.52,4.52
1994,,17,5.45,5.45,5.32,5.32
1994,,18,7.23,7.23,7.07,7.07
1994,,19,4.38,4.38,4.66,4.66
1994,,20,2.04,2.04,2.21,2.21
1994,,21,5.22,5.22,5.35,5.35
1994,,22,2.86,2.86,3.05,3.05
1994,,23,5.51,5.51,5.48,5.48
1994,,24,2.98,2.98,3.07,3.07
1994,,25,5.27,5.27,5.09,5.09
1994,,26,6.84,6.84,6.91,6.91
1994,,27,5.53,5.53,5.26,5.26
1994,,28,6.41,6.41,6.68,6.68
1994,,29,2.75,2.75,2.71,2.71
1994,,30,3.05,3.05,3.16,3.16
1994,,31,2.47,2.47,2.25,2.25
1994,,1,3.71,3.71,3.91,3.91
1994,,2,5.78,5.78,5.77,5.77
1994,,3,6.48,6.48,6.69,6.69
1994,,4,3.28,3.28,3.3,3.3
1994,,5,3.98,3.98,4.02,4.02
1994,,6,4.23,4.23,4.14,4.14
1994,,7,3.2,3.2,3.14,3.14
1994,,8,5.99,5.99,5.95,5.95
1994,,9,3.91,3.91,3.96,3.96
1994,,10,3.27,3.27,3.22,3.22
1994,,11,3.29,3.29,3.19,3.19
1994,,12,3.62,3.62,3.44,3.44
1994,,13,5.2,5.2,5.15,5.15
1994,,14,4.02,4.02,3.77,3.77
1994,,15,5.3,5.3,5.04,5.04
1994,,16,2.33,2.33,2.13,2.13
1994,,17,3.59,3.59,3.72,3.72
1994,,18,3.79,3.79,3.79,3.79
1994,,19,6.52,6.52,6.19,6.19
1994,,20,5.47,5.47,5.36,5.36
1994,,21,2.68,2.68,2.63,2.63
1994,,22,6.61,6.61,6.29,6.29
1994,,23,5.85,5.85,5.87,5.87
1994,,24,6.05,6.05,6.13,6.13
1994,,25,4.49,4.49,4.11,4.11
1994,,26,4.26,4.26,4.26,4.26
1994,,27,1.62,1.62,1.65,1.65
1994,,28,1.64,1.64,1.49,1.49
1994,,1,3.31,3.31,3.19,3.19
1994,,2,4.96,4.96,5.05,5.05
1994,,3,3.41,3.41,3.23,3.23
1994,,4,4.7,4.7,4.29,4.29
1994,,5,2.41,2.41,2.67,2.67
1994,,6,3.55,3.55,3.67,3.67
1994,,7,2.22,2.22,1.98,1.98
1994,,8,4.36,4.36,4.17,4.17
1994,,9,4.02,4.02,4.36,4.36
1994,,10,3.56,3.56,3.49,3.49
1994,,11,1.8,1.8,1.88,1.88
1994,,12,4.18,4.18,4.19,4.19
1994,,13,2.09,2.09,2.07,2.07
1994,,14,4.52,4.52,4.55,4.55
1994,,15,6.48,6.48,6.24,6.24
1994,,16,6.43,6.43,6.52,6.52
1994,,17,2.55,2.55,2.44,2.44
1994,,18,4.55,4.55,4.16,4.16
1994,,19,2.56,2.56,2.84,2.84
1994,,20,3.02,3.02,2.58,2.58
1994,,21,5.35,5.35,5.53,5.53
1994,,22,4.81,4.81,4.98,4.98
1994,,23,4.63,4.63,4.69,4.69
1994,,24,6.66,6.66,6.56,6.56
1994,,25,2.91,2.91,2.75,2.75
1994,,26,3.11,3.11,2.8,2.8
1994,,27,2.97,2.97,2.62,2.62
1994,,28,1.98,1.98,1.7,1.7
1994,,29,3.59,3.59,3.82,3.82
1994,,30,2.16,2.16,2.19,2.19
1994,,31,2.83,2.83,2.73,2.73
1994,,1,3.74,3.74,3.85,3.85
1994,,2,5.16,5.16,5.32,5.32
1994,,3,3.21,3.21,3.0,3.0
1994,,4,3.64,3.64,3.48,3.48
1994,,5,3.75,3.75,3.77,3.77
1994,,6,5.36,5.36,5.62,5.62
1994,,7,2.35,2.35,2.45,2.45
1994,,8,3.17,3.17,3.03,3.03
1994,,9,4.87,4.87,5.03,5.03
1994,,10,2.7,2.7,2.52,2.52
1994,,11,4.74,4.74,4.42,4.42
1994,,12,4.23,4.23,4.08,4.08
1994,,13,4.85,4.85,4.99,4.99
1994,,14,3.19,3.19,3.24,3.24
1994,,15,6.7,6.7,6.7,6.7
1994,,16,7.14,7.14,7.04,7.04
1994,,17,4.83,4.83,4.81,4.81
1994,,18,4.73,4.73,4.73,4.73
1994,,19,4.12,4.12,4.05,4.05
1994,,20,2.57,2.57,2.55,2.55
1994,,21,2.26,2.26,2.08,2.08
1994,,22,2.61,2.61,2.67,2.67
1994,,23,2.94,2.94,2.97,2.97
1994,,24,4.84,4.84,5.02,5.02
1994,,25,4.87,4.87,5.01,5.01
1994,,26,5.38,5.38,5.07,5.07
1994,,27,5.2,5.2,5.42,5.42
1994,,28,4.51,4.51,4.58,4.58
1994,,29,4.23,4.23,4.02,4.02
1994,,30,3.41,3.41,3.27,3.27
1994,,1,4.22,4.22,4.28,4.28
1994,,2,2.09,2.09,2.14,2.14
1994,,3,2.68,2.68,2.74,2.74
1994,,4,1.22,1.22,1.32,1.32
1994,,5,3.77,3.77,3.69,3.69
1994,,6,1.93,1.93,2.08,2.08
1994,,7,3.8,3.8,4.04,4.04
1994,,8,3.35,3.35,3.43,3.43
1994,,9,4.52,4.52,4.69,4.69
1994,,10,2.68,2.68,2.56,2.56
1994,,11,6.05,6.05,6.18,6.18
1994,,12,3.72,3.72,3.52,3.52
1994,,13,1.91,1.91,1.88,1.88
1994,,14,3.52,3.52,3.25,3.25
1994,,15,4.54,4.54,4.6,4.6
1994,,16,5.33,5.33,5.09,5.09
1994,,17,3.27,3.27,3.43,3.43
1994,,18,3.1,3.1,3.27,3.27
1994,,19,2.57,2.57,2.71,2.71
1994,,20,0.84,0.84,1.17,1.17
1994,,21,0.88,0.88,1.13,1.13
1994,,22,2.02,2.02,1.98,1.98
1994,,23,2.02,2.02,2.32,2.32
1994,,24,2.82,2.82,2.89,2.89
1994,,25,2.03,2.03,1.88,1.88
1994,,26,4.3,4.3,4.54,4.54
1994,,27,1.66,1.66,1.82,1.82
1994,,28,2.62,2.62,2.66,2.66
1994,,29,3.48,3.48,3.65,3.65
1994,,30,2.8,2.8,2.88,2.88
1994,,31,4.45,4.45,4.54,4.54
1994,,1,3.94,3.94,3.82,3.82
1994,,2,2.3,2.3,2.36,2.36
1994,,3,1.47,1.47,1.61,1.61
1994,,4,0.93,0.93,1.2,1.2
1994,,5,2.53,2.53,2.61,2.61
1994,,6,3.9,3.9,4.14,4.14
1994,,7,2.35,2.35,2.37,2.37
1994,,8,3.89,3.89,4.1,4.1
1994,,9,1.66,1.66,1.77,1.77
1994,,10,1.52,1.52,2.03,2.03
1994,,11,2.46,2.46,2.5,2.5
1994,,12,3.39,3.39,3.59,3.59
1994,,13,4.7,4.7,4.91,4.91
1994,,14,2.62,2.62,2.45,2.45
1994,,15,2.73,2.73,2.9,2.9
1994,,16,1.35,1.35,1.27,1.27
1994,,17,1.44,1.44,1.66,1.66
1994,,18,1.31,1.31,1.52,1.52
1994,,19,1.83,1.83,2.18,2.18
1994,,20,1.83,1.83,1.62,1.62
1994,,21,2.84,2.84,2.9,2.9
1994,,22,1.52,1.52,1.76,1.76
1994,,23,2.2,2.2,2.25,2.25
1994,,24,3.56,3.56,3.11,3.11
1994,,25,5.15,5.15,5.15,5.15
1994,,26,3.23,3.23,3.59,3.59
1994,,27,3.28,3.28,3.63,3.63
1994,,28,3.26,3.26,3.27,3.27
1994,,29,4.11,4.11,4.11,4.11
1994,,30,2.88,2.88,2.76,2.76
1994,,1,3.27,3.27,3.32,3.32
1994,,2,2.48,2.48,2.76,2.76
1994,,3,2.51,2.51,2.62,2.62
1994,,4,2.88,2.88,2.53,2.53
1994,,5,2.82,2.82,2.95,2.95
1994,,6,1.86,1.86,1.94,1.94
1994,,7,1.52,1.52,1.46,1.46
1994,,8,4.01,4.01,3.73,3.73
1994,,9,4.17,4.17,4.39,4.39
1994,,10,2.61,2.61,2.7,2.7
1994,,11,1.78,1.78,1.52,1.52
1994,,12,2.85,2.85,3.05,3.05
1994,,13,1.76,1.76,2.16,2.16
1994,,14,1.78,1.78,1.77,1.77
1994,,15,2.92,2.92,3.03,3.03
1994,,16,0.81,0.81,1.34,1.34
1994,,17,1.68,1.68,1.37,1.37
1994,,18,2.18,2.18,2.07,2.07
1994,,19,2.59,2.59,2.41,2.41
1994,,20,3.11,3.11,3.08,3.08
1994,,21,2.57,2.57,2.56,2.56
1994,,22,3.0,3.0,3.16,3.16
1994,,23,2.57,2.57,2.62,2.62
1994,,24,2.72,2.72,2.91,2.91
1994,,25,2.66,2.66,2.62,2.62
1994,,26,2.57,2.57,2.73,2.73
1994,,27,1.04,1.04,0.94,0.94
1994,,28,1.07,1.07,0.9,0.9
1994,,29,0.5,0.5,0.82,0.82
1994,,30,1.46,1.46,1.56,1.56
1994,,31,2.07,2.07,2.12,2.12
1994,,1,2.62,2.62,2.64,2.64
1994,,2,1.16,1.16,1.33,1.33
1994,,3,2.46,2.46,2.48,2.48
1994,,4,4.38,4.38,4.24,4.24
1994,,5,3.39,3.39,3.69,3.69
1994,,6,1.16,1.16,1.66,1.66
1994,,7,1.42,1.42,1.24,1.24
1994,,8,2.68,2.68,2.54,2.54
1994,,9,2.81,2.81,2.87,2.87
1994,,10,1.12,1.12,1.3,1.3
1994,,11,1.97,1.97,1.86,1.86
1994,,12,1.62,1.62,1.59,1.59
1994,,13,3.73,3.73,3.77,3.77
1994,,14,3.51,3.51,3.51,3.51
1994,,15,1.36,1.36,1.32,1.32
1994,,16,1.03,1.03,1.06,1.06
1994,,17,1.39,1.39,1.6,1.6
1994,,18,0.95,0.95,0.95,0.95
1994,,19,2.68,2.68,2.68,2.68
1994,,20,2.93,2.93,3.02,3.02
1994,,21,2.66,2.66,2.59,2.59
1994,,22,1.66,1.66,1.88,1.88
1994,,23,1.53,1.53,1.37,1.37
1994,,24,2.83,2.83,2.84,2.84
1994,,25,2.48,2.48,2.49,2.49
1994,,26,2.48,2.48,2.51,2.51
1994,,27,1.88,1.88,1.91,1.91
1994,,28,4.6,4.6,4.76,4.76
1994,,29,2.59,2.59,2.63,2.63
1994,,30,2.2,2.2,1.9,1.9
1994,,31,3.79,3.79,3.7,3.7
1994,,1,2.82,2.82,2.77,2.77
1994,,2,1.84,1.84,1.75,1.75
1994,,3,1.34,1.34,1.56,1.56
1994,,4,2.59,2.59,2.77,2.77
1994,,5,1.89,1.89,1.49,1.49
1994,,6,2.93,2.93,2.91,2.91
1994,,7,2.13,2.13,2.11,2.11
1994,,8,2.62,2.62,2.8,2.8
1994,,9,2.27,2.27,2.48,2.48
1994,,10,1.58,1.58,1.61,1.61
1994,,11,1.29,1.29,1.52,1.52
1994,,12,1.76,1.76,1.87,1.87
1994,,13,3.73,3.73,3.91,3.91
1994,,14,3.15,3.15,3.16,3.16
1994,,15,3.45,3.45,3.23,3.23
1994,,16,3.98,3.98,4.13,4.13
1994,,17,3.09,3.09,3.01,3.01
1994,,18,1.98,1.98,1.93,1.93
1994,,19,1.36,1.36,1.25,1.25
1994,,20,1.84,1.84,1.95,1.95
1994,,21,1.87,1.87,1.89,1.89
1994,,22,2.7,2.7,2.77,2.77
1994,,23,2.95,2.95,2.84,2.84
1994,,24,2.08,2.08,2.05,2.05
1994,,25,1.97,1.97,2.13,2.13
1994,,26,2.62,2.62,2.64,2.64
1994,,27,3.68,3.68,3.82,3.82
1994,,28,4.95,4.95,5.02,5.02
1994,,29,3.12,3.12,3.23,3.23
1994,,30,1.81,1.81,1.62,1.62
1994,,1,3.05,3.05,2.75,2.75
1994,,2,3.1,3.1,2.88,2.88
1994,,3,2.98,2.98,2.99,2.99
1994,,4,2.31,2.31,2.23,2.23
1994,,5,1.48,1.48,1.19,1.19
1994,,6,2.22,2.22,2.07,2.07
1994,,7,4.02,4.02,3.81,3.81
1994,,8,4.52,4.52,4.59,4.59
1994,,9,3.98,3.98,4.16,4.16
1994,,10,1.89,1.89,1.93,1.93
1994,,11,2.03,2.03,2.09,2.09
1994,,12,2.52,2.52,2.48,2.48
1994,,13,1.99,1.99,2.0,2.0
1994,,14,2.41,2.41,2.32,2.32
1994,,15,2.88,2.88,2.78,2.78
1994,,16,2.36,2.36,2.34,2.34
1994,,17,2.03,2.03,1.87,1.87
1994,,18,3.88,3.88,3.8,3.8
1994,,19,2.98,2.98,3.19,3.19
1994,,20,2.88,2.88,3.09,3.09
1994,,21,1.06,1.06,1.12,1.12
1994,,22,1.62,1.62,1.51,1.51
1994,,23,3.81,3.81,3.68,3.68
1994,,24,3.73,3.73,3.85,3.85
1994,,25,3.26,3.26,3.43,3.43
1994,,26,2.28,2.28,2.34,2.34
1994,,27,2.22,2.22,2.16,2.16
1994,,28,4.55,4.55,4.49,4.49
1994,,29,4.87,4.87,5.09,5.09
1994,,30,1.45,1.45,1.47,1.47
1994,,31,3.43,3.43,3.42,3.42
1994,,1,5.54,5.54,4.6,4.6
1994,,2,3.0,3.0,3.15,3.15
1994,,3,4.09,4.09,4.29,4.29
1994,,4,5.2,5.2,5.2,5.2
1994,,5,3.36,3.36,3.56,3.56
1994,,6,6.53,6.53,6.67,6.67
1994,,7,2.81,2.81,2.62,2.62
1994,,8,3.56,3.56,3.84,3.84
1994,,9,4.28,4.28,4.26,4.26
1994,,10,2.94,2.94,2.99,2.99
1994,,11,2.65,2.65,2.5,2.5
1994,,12,2.66,2.66,2.53,2.53
1994,,13,3.68,3.68,3.55,3.55
1994,,14,4.18,4.18,4.33,4.33
1994,,15,2.02,2.02,2.05,2.05
1994,,16,2.52,2.52,2.59,2.59
1994,,17,3.23,3.23,3.22,3.22
1994,,18,4.61,4.61,4.59,4.59
1994,,19,1.58,1.58,1.58,1.58
1994,,20,3.39,3.39,3.14,3.14
1994,,21,8.62,8.62,8.67,8.67
1994,,22,5.5,5.5,5.63,5.63
1994,,23,4.74,4.74,5.09,5.09
1994,,24,4.98,4.98,5.16,5.16
1994,,25,3.02,3.02,3.17,3.17
1994,,26,3.0,3.0,2.68,2.68
1994,,27,6.68,6.68,6.34,6.34
1994,,28,8.28,8.28,8.27,8.27
1994,,29,4.6,4.6,4.74,4.74
1994,,30,2.94,2.94,3.12,3.12
1994,,1,4.98,4.98,4.98,4.98
1994,,2,4.28,4.28,4.56,4.56
1994,,3,3.7,3.7,3.82,3.82
1994,,4,1.72,1.72,1.75,1.75
1994,,5,2.13,2.13,2.0,2.0
1994,,6,2.63,2.63,2.84,2.84
1994,,7,4.4,4.4,4.52,4.52
1994,,8,2.23,2.23,2.02,2.02
1994,,9,2.13,2.13,2.06,2.06
1994,,10,3.2,3.2,2.84,2.84
1994,,11,3.07,3.07,3.13,3.13
1994,,12,1.48,1.48,1.03,1.03
1994,,13,1.43,1.43,1.17,1.17
1994,,14,2.14,2.14,1.88,1.88
1994,,15,1.61,1.61,1.44,1.44
1994,,16,3.09,3.09,2.98,2.98
1994,,17,3.16,3.16,3.38,3.38
1994,,18,2.91,2.91,2.95,2.95
1994,,19,1.99,1.99,2.08,2.08
1994,,20,2.12,2.12,2.3,2.3
1994,,21,1.51,1.51,1.55,1.55
1994,,22,1.41,1.41,1.35,1.35
1994,,23,3.34,3.34,3.32,3.32
1994,,24,3.58,3.58,4.02,4.02
1994,,25,2.6,2.6,2.49,2.49
1994,,26,1.62,1.62,1.55,1.55
1994,,27,3.85,3.85,3.98,3.98
1994,,28,4.13,4.13,4.14,4.14
1994,,29,3.69,3.69,3.57,3.57
1994,,30,3.9,3.9,3.72,3.72
1994,,31,1.16,1.16,1.41,1.41
1995,,1,4.33,4.33,4.09,4.09
1995,,2,5.92,5.92,6.23,6.23
1995,,3,5.32,5.32,5.35,5.35
1995,,4,5.75,5.75,5.68,5.68
1995,,5,5.59,5.59,5.76,5.76
1995,,6,3.62,3.62,3.62,3.62
1995,,7,3.34,3.34,3.24,3.24
1995,,8,4.17,4.17,4.56,4.56
1995,,9,1.84,1.84,1.83,1.83
1995,,10,3.3,3.3,2.82,2.82
1995,,11,3.07,3.07,3.0,3.0
1995,,12,3.8,3.8,4.2,4.2
1995,,13,3.84,3.84,4.12,4.12
1995,,14,4.66,4.66,4.31,4.31
1995,,15,3.99,3.99,4.0,4.0
1995,,16,1.79,1.79,2.03,2.03
1995,,17,3.65,3.65,3.12,3.12
1995,,18,1.77,1.77,1.77,1.77
1995,,19,3.58,3.58,3.08,3.08
1995,,20,6.23,6.23,5.91,5.91
1995,,21,6.73,6.73,6.75,6.75
1995,,22,6.3,6.3,6.55,6.55
1995,,23,3.98,3.98,3.99,3.99
1995,,24,3.58,3.58,3.57,3.57
1995,,25,2.42,2.42,2.6,2.6
1995,,26,2.38,2.38,2.51,2.51
1995,,27,1.82,1.82,1.64,1.64
1995,,28,5.62,5.62,5.38,5.38
1995,,29,3.36,3.36,3.33,3.33
1995,,30,2.16,2.16,2.06,2.06
1995,,31,6.18,6.18,6.28,6.28
1995,,1,3.02,3.02,3.06,3.06
1995,,2,2.27,2.27,2.39,2.39
1995,,3,2.38,2.38,2.35,2.35
1995,,4,6.2,6.2,6.1,6.1
1995,,5,5.58,5.58,5.88,5.88
1995,,6,4.84,4.84,4.8,4.8
1995,,7,3.34,3.34,3.4,3.4
1995,,8,4.04,4.04,4.16,4.16
1995,,9,5.62,5.62,5.91,5.91
1995,,10,6.45,6.45,6.28,6.28
1995,,11,7.3,7.3,7.14,7.14
1995,,12,4.9,4.9,4.9,4.9
1995,,13,4.95,4.95,4.99,4.99
1995,,14,2.12,2.12,1.98,1.98
1995,,15,5.59,5.59,5.49,5.49
1995,,16,2.01,2.01,2.13,2.13
1995,,17,1.94,1.94,1.94,1.94
1995,,18,2.99,2.99,2.74,2.74
1995,,19,2.24,2.24,2.27,2.27
1995,,20,3.49,3.49,3.26,3.26
1995,,21,5.23,5.23,4.95,4.95
1995,,22,3.09,3.09,3.22,3.22
1995,,23,3.45,3.45,3.18,3.18
1995,,24,4.39,4.39,4.52,4.52
1995,,25,3.84,3.84,3.74,3.74
1995,,26,6.2,6.2,6.15,6.15
1995,,27,2.61,2.61,2.42,2.42
1995,,28,3.88,3.88,3.84,3.84
1995,,1,3.87,3.87,3.67,3.67
1995,,2,1.47,1.47,1.85,1.85
1995,,3,1.39,1.39,1.12,1.12
1995,,4,1.93,1.93,1.88,1.88
1995,,5,3.82,3.82,3.85,3.85
1995,,6,2.74,2.74,2.77,2.77
1995,,7,5.28,5.28,5.57,5.57
1995,,8,5.21,5.21,5.09,5.09
1995,,9,3.43,3.43,3.48,3.48
1995,,10,4.26,4.26,4.02,4.02
1995,,11,4.52,4.52,4.52,4.52
1995,,12,3.57,3.57,3.51,3.51
1995,,13,2.23,2.23,2.12,2.12
1995,,14,1.6,1.6,1.57,1.57
1995,,15,0.92,0.92,1.03,1.03
1995,,16,2.52,2.52,2.26,2.26
1995,,17,3.02,3.02,3.02,3.02
1995,,18,2.62,2.62,2.48,2.48
1995,,19,3.17,3.17,2.95,2.95
1995,,20,5.11,5.11,4.74,4.74
1995,,21,6.33,6.33,6.44,6.44
1995,,22,3.47,3.47,3.53,3.53
1995,,23,3.12,3.12,3.18,3.18
1995,,24,2.69,2.69,2.99,2.99
1995,,25,1.65,1.65,1.8,1.8
1995,,26,2.64,2.64,2.18,2.18
1995,,27,5.05,5.05,4.82,4.82
1995,,28,0.6,0.6,0.94,0.94
1995,,29,2.67,2.67,2.56,2.56
1995,,30,3.27,3.27,3.38,3.38
1995,,31,2.62,2.62,2.62,2.62
1995,,1,1.77,1.77,1.8,1.8
1995,,2,1.52,1.52,1.48,1.48
1995,,3,4.6,4.6,4.76,4.76
1995,,4,6.07,6.07,6.12,6.12
1995,,5,2.24,2.24,2.13,2.13
1995,,6,4.66,4.66,4.67,4.67
1995,,7,2.86,2.86,2.96,2.96
1995,,8,2.89,2.89,3.13,3.13
1995,,9,6.09,6.09,6.05,6.05
1995,,10,6.22,6.22,5.92,5.92
1995,,11,4.62,4.62,4.42,4.42
1995,,12,6.34,6.34,6.39,6.39
1995,,13,5.66,5.66,5.57,5.57
1995,,14,3.07,3.07,3.38,3.38
1995,,15,1.56,1.56,1.57,1.57
1995,,16,3.29,3.29,3.09,3.09
1995,,17,3.02,3.02,2.99,2.99
1995,,18,6.3,6.3,6.01,6.01
1995,,19,4.95,4.95,4.93,4.93
1995,,20,3.95,3.95,3.69,3.69
1995,,21,5.74,5.74,5.98,5.98
1995,,22,3.22,3.22,3.19,3.19
1995,,23,2.72,2.72,2.88,2.88
1995,,24,2.18,2.18,2.75,2.75
1995,,25,3.88,3.88,3.99,3.99
1995,,26,4.16,4.16,4.08,4.08
1995,,27,6.67,6.67,6.64,6.64
1995,,28,4.01,4.01,4.05,4.05
1995,,29,1.72,1.72,1.9,1.9
1995,,30,3.06,3.06,3.08,3.08
1995,,1,3.48,3.48,3.66,3.66
1995,,2,3.53,3.53,3.27,3.27
1995,,3,0.99,0.99,0.93,0.93
1995,,4,1.23,1.23,1.43,1.43
1995,,5,2.88,2.88,2.41,2.41
1995,,6,1.32,1.32,1.52,1.52
1995,,7,1.73,1.73,1.88,1.88
1995,,8,4.64,4.64,4.32,4.32
1995,,9,3.98,3.98,3.66,3.66
1995,,10,3.66,3.66,3.49,3.49
1995,,11,4.17,4.17,4.13,4.13
1995,,12,1.56,1.56,1.48,1.48
1995,,13,4.52,4.52,4.39,4.39
1995,,14,5.79,5.79,5.82,5.82
1995,,15,2.41,2.41,2.41,2.41
1995,,16,3.55,3.55,3.65,3.65
1995,,17,3.02,3.02,3.05,3.05
1995,,18,4.13,4.13,4.05,4.05
1995,,19,3.16,3.16,3.11,3.11
1995,,20,4.72,4.72,4.6,4.6
1995,,21,3.95,3.95,4.11,4.11
1995,,22,1.38,1.38,1.12,1.12
1995,,23,4.08,4.08,4.0,4.0
1995,,24,3.27,3.27,3.57,3.57
1995,,25,2.73,2.73,2.96,2.96
1995,,26,2.63,2.63,2.62,2.62
1995,,27,3.59,3.59,3.47,3.47
1995,,28,5.59,5.59,5.33,5.33
1995,,29,4.9,4.9,5.09,5.09
1995,,30,2.31,2.31,2.37,2.37
1995,,31,1.56,1.56,1.64,1.64
1995,,1,1.88,1.88,1.8,1.8
1995,,2,1.48,1.48,1.59,1.59
1995,,3,2.13,2.13,2.38,2.38
1995,,4,2.72,2.72,2.7,2.7
1995,,5,1.71,1.71,1.83,1.83
1995,,6,1.55,1.55,1.24,1.24
1995,,7,3.38,3.38,3.45,3.45
1995,,8,3.04,3.04,3.12,3.12
1995,,9,2.25,2.25,2.4,2.4
1995,,10,2.59,2.59,2.3,2.3
1995,,11,2.62,2.62,2.58,2.58
1995,,12,2.8,2.8,2.51,2.51
1995,,13,2.34,2.34,2.17,2.17
1995,,14,2.14,2.14,2.09,2.09
1995,,15,1.3,1.3,1.38,1.38
1995,,16,1.54,1.54,1.33,1.33
1995,,17,1.79,1.79,1.71,1.71
1995,,18,1.98,1.98,1.92,1.92
1995,,19,2.12,2.12,1.77,1.77
1995,,20,1.9,1.9,1.79,1.79
1995,,21,2.19,2.19,2.55,2.55
1995,,22,2.19,2.19,2.3,2.3
1995,,23,1.52,1.52,1.67,1.67
1995,,24,1.02,1.02,1.06,1.06
1995,,25,0.97,0.97,1.05,1.05
1995,,26,2.56,2.56,2.31,2.31
1995,,27,3.17,3.17,3.23,3.23
1995,,28,2.8,2.8,2.98,2.98
1995,,29,2.31,2.31,2.2,2.2
1995,,30,2.65,2.65,2.7,2.7
1995,,1,3.16,3.16,3.19,3.19
1995,,2,1.66,1.66,1.95,1.95
1995,,3,2.0,2.0,2.04,2.04
1995,,4,2.98,2.98,2.94,2.94
1995,,5,4.31,4.31,4.48,4.48
1995,,6,4.41,4.41,4.48,4.48
1995,,7,3.89,3.89,4.02,4.02
1995,,8,1.98,1.98,2.4,2.4
1995,,9,1.88,1.88,2.09,2.09
1995,,10,1.37,1.37,1.38,1.38
1995,,11,1.54,1.54,1.65,1.65
1995,,12,1.88,1.88,1.6,1.6
1995,,13,3.04,3.04,3.28,3.28
1995,,14,2.73,2.73,2.91,2.91
1995,,15,1.55,1.55,1.64,1.64
1995,,16,2.07,2.07,2.05,2.05
1995,,17,2.92,2.92,2.87,2.87
1995,,18,3.49,3.49,3.68,3.68
1995,,19,2.01,2.01,2.09,2.09
1995,,20,3.25,3.25,3.46,3.46
1995,,21,0.72,0.72,0.77,0.77
1995,,22,2.73,2.73,2.88,2.88
1995,,23,2.82,2.82,3.11,3.11
1995,,24,1.59,1.59,1.69,1.69
1995,,25,1.66,1.66,1.54,1.54
1995,,26,1.5,1.5,1.68,1.68
1995,,27,2.16,2.16,2.07,2.07
1995,,28,3.37,3.37,3.62,3.62
1995,,29,2.52,2.52,2.59,2.59
1995,,30,0.84,0.84,1.13,1.13
1995,,31,1.66,1.66,1.75,1.75
1995,,1,2.02,2.02,2.18,2.18
1995,,2,1.3,1.3,1.42,1.42
1995,,3,2.04,2.04,2.08,2.08
1995,,4,1.04,1.04,1.12,1.12
1995,,5,0.88,0.88,0.95,0.95
1995,,6,1.53,1.53,1.86,1.86
1995,,7,2.23,2.23,1.99,1.99
1995,,8,2.6,2.6,2.8,2.8
1995,,9,0.89,0.89,0.84,0.84
1995,,10,1.19,1.19,1.2,1.2
1995,,11,1.73,1.73,1.7,1.7
1995,,12,2.52,2.52,2.62,2.62
1995,,13,2.34,2.34,2.23,2.23
1995,,14,3.06,3.06,3.2,3.2
1995,,15,1.32,1.32,1.47,1.47
1995,,16,0.84,0.84,0.9,0.9
1995,,17,1.33,1.33,1.34,1.34
1995,,18,2.08,2.08,2.04,2.04
1995,,19,1.38,1.38,1.43,1.43
1995,,20,1.04,1.04,1.08,1.08
1995,,21,2.52,2.52,2.38,2.38
1995,,22,2.35,2.35,2.44,2.44
1995,,23,1.51,1.51,1.61,1.61
1995,,24,2.35,2.35,2.62,2.62
1995,,25,2.44,2.44,2.59,2.59
1995,,26,0.85,0.85,0.98,0.98
1995,,27,1.32,1.32,1.66,1.66
1995,,28,1.22,1.22,1.17,1.17
1995,,29,1.75,1.75,1.88,1.88
1995,,30,2.09,2.09,1.91,1.91
1995,,31,4.07,4.07,4.3,4.3
1995,,1,2.17,2.17,2.23,2.23
1995,,2,0.98,0.98,0.8,0.8
1995,,3,2.08,2.08,2.22,2.22
1995,,4,1.2,1.2,1.4,1.4
1995,,5,1.38,1.38,1.42,1.42
1995,,6,2.49,2.49,2.54,2.54
1995,,7,3.15,3.15,3.3,3.3
1995,,8,2.67,2.67,2.84,2.84
1995,,9,1.7,1.7,1.66,1.66
