YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
1992,,12,78.56,78.56,74.94,74.94
1992,,13,71.56,71.56,73.94,73.94
1992,,14,69.62,69.62,66.88,66.88
1992,,15,69.81,69.81,70.12,70.12
1992,,16,71.06,71.06,67.88,67.88
1992,,17,86.94,86.94,85.88,85.88
1992,,18,78.69,78.69,79.0,79.0
1992,,19,74.19,74.19,74.81,74.81
1992,,20,78.25,78.25,77.5,77.5
1992,,21,72.94,72.94,70.0,70.0
1992,,22,79.56,79.56,77.38,77.38
1992,,23,84.0,84.0,84.0,84.0
1992,,24,66.81,66.81,66.75,66.75
1992,,25,65.94,65.94,66.25,66.25
1992,,26,73.5,73.5,73.44,73.44
1992,,27,59.94,59.94,56.31,56.31
1992,,28,61.94,61.94,59.62,59.62
1992,,29,65.19,65.19,64.69,64.69
1992,,30,88.75,88.75,87.94,87.94
1992,,31,78.0,78.0,78.19,78.19
1992,,1,71.38,71.38,71.31,71.31
1992,,2,72.12,72.12,68.88,68.88
1992,,3,69.19,69.19,67.25,67.25
1992,,4,88.19,88.19,88.31,88.31
1992,,5,84.12,84.12,84.25,84.25
1992,,6,76.56,76.56,77.69,77.69
1992,,7,81.25,81.25,82.25,82.25
1992,,8,73.56,73.56,73.44,73.44
1992,,9,69.94,69.94,67.31,67.31
1992,,10,59.5,59.5,57.81,57.81
1992,,11,55.88,55.88,54.38,54.38
1992,,12,55.06,55.06,59.25,59.25
1992,,13,66.56,66.56,66.69,66.69
1992,,14,73.12,73.12,71.5,71.5
1992,,15,66.56,66.56,66.31,66.31
1992,,16,65.88,65.88,63.88,63.88
1992,,17,87.38,87.38,85.25,85.25
1992,,18,80.0,80.0,78.88,78.88
1992,,19,75.25,75.25,76.62,76.62
1992,,20,72.5,72.5,70.94,70.94
1992,,21,66.94,66.94,67.06,67.06
1992,,22,63.31,63.31,62.94,62.94
1992,,23,82.94,82.94,82.75,82.75
1992,,24,81.25,81.25,80.31,80.31
1992,,25,71.5,71.5,71.94,71.94
1992,,26,73.25,73.25,72.31,72.31
1992,,27,73.19,73.19,72.31,72.31
1992,,28,67.81,67.81,67.5,67.5
1992,,29,69.12,69.12,65.25,65.25
1992,,30,69.88,69.88,68.62,68.62
1992,,1,76.06,76.06,73.25,73.25
1992,,2,81.31,81.31,76.56,76.56
1992,,3,80.81,80.81,79.44,79.44
1992,,4,71.56,71.56,69.56,69.56
1992,,5,69.31,69.31,67.56,67.56
1992,,6,68.81,68.81,64.88,64.88
1992,,7,66.81,66.81,63.44,63.44
1992,,8,84.44,84.44,80.56,80.56
1992,,9,71.69,71.69,68.69,68.69
1992,,10,83.69,83.69,81.12,81.12
1992,,11,75.69,75.69,72.69,72.69
1992,,12,89.94,89.94,88.81,88.81
1992,,13,87.81,87.81,87.75,87.75
1992,,14,86.44,86.44,84.62,84.62
1992,,15,82.5,82.5,84.12,84.12
1992,,16,87.06,87.06,86.0,86.0
1992,,17,85.81,85.81,86.56,86.56
1992,,18,82.44,82.44,82.06,82.06
1992,,19,79.5,79.5,79.88,79.88
1992,,20,87.88,87.88,88.06,88.06
1992,,21,74.62,74.62,75.44,75.44
1992,,22,80.06,80.06,79.0,79.0
1992,,23,91.19,91.19,90.12,90.12
1992,,24,85.75,85.75,86.62,86.62
1992,,25,85.19,85.19,82.31,82.31
1992,,26,87.0,87.0,87.0,87.0
1992,,27,76.25,76.25,76.25,76.25
1992,,28,77.69,77.69,77.44,77.44
1992,,29,80.56,80.56,79.75,79.75
1992,,30,90.69,90.69,90.81,90.81
1992,,31,80.94,80.94,81.5,81.5
1992,,1,77.06,77.06,76.88,76.88
1992,,2,78.81,78.81,77.5,77.5
1992,,3,82.12,82.12,81.62,81.62
1992,,4,77.0,77.0,76.88,76.88
1992,,5,69.31,69.31,74.12,74.12
1992,,6,71.5,71.5,69.06,69.06
1992,,7,81.69,81.69,80.94,80.94
1992,,8,83.25,83.25,82.12,82.12
1992,,9,81.69,81.69,81.12,81.12
1992,,10,86.06,86.06,86.56,86.56
1992,,11,71.69,71.69,71.31,71.31
1992,,12,78.94,78.94,76.88,76.88
1992,,13,81.31,81.31,81.88,81.88
1992,,14,80.94,80.94,82.62,82.62
1992,,15,75.0,75.0,79.69,79.69
1992,,16,70.94,70.94,74.44,74.44
1992,,17,70.38,70.38,70.19,70.19
1992,,18,77.0,77.0,74.69,74.69
1992,,19,74.75,74.75,73.12,73.12
1992,,20,67.06,67.06,67.19,67.19
1992,,21,72.25,72.25,69.19,69.19
1992,,22,76.75,76.75,71.69,71.69
1992,,23,80.69,80.69,77.5,77.5
1992,,24,83.06,83.06,82.56,82.56
1992,,25,81.12,81.12,79.0,79.0
1992,,26,86.0,86.0,84.06,84.06
1992,,27,91.94,91.94,92.62,92.62
1992,,28,77.88,77.88,79.12,79.12
1992,,29,77.88,77.88,76.5,76.5
1992,,30,68.38,68.38,67.56,67.56
1992,,31,71.94,71.94,70.12,70.12
1992,,1,69.88,69.88,68.81,68.81
1992,,2,88.69,88.69,86.0,86.0
1992,,3,78.5,78.5,77.88,77.88
1992,,4,72.75,72.75,74.38,74.38
1992,,5,90.06,90.06,88.69,88.69
1992,,6,84.19,84.19,84.38,84.38
1992,,7,87.38,87.38,88.5,88.5
1992,,8,74.81,74.81,77.0,77.0
1992,,9,89.62,89.62,88.69,88.69
1992,,10,74.06,74.06,74.62,74.62
1992,,11,75.0,75.0,75.81,75.81
1992,,12,75.25,75.25,72.5,72.5
1992,,13,75.5,75.5,73.88,73.88
1992,,14,83.12,83.12,83.38,83.38
1992,,15,84.56,84.56,85.56,85.56
1992,,16,82.62,82.62,81.38,81.38
1992,,17,75.88,75.88,75.5,75.5
1992,,18,86.12,86.12,87.19,87.19
1992,,19,67.31,67.31,66.88,66.88
1992,,20,74.56,74.56,71.44,71.44
1992,,21,95.12,95.12,93.56,93.56
1992,,22,73.44,73.44,74.94,74.94
1992,,23,71.0,71.0,72.5,72.5
1992,,24,71.88,71.88,72.38,72.38
1992,,25,78.25,78.25,76.75,76.75
1992,,26,93.5,93.5,91.19,91.19
1992,,27,75.81,75.81,76.44,76.44
1992,,28,70.56,70.56,70.81,70.81
1992,,29,71.81,71.81,68.75,68.75
1992,,30,71.94,71.94,71.69,71.69
1992,,1,74.38,74.38,74.31,74.31
1992,,2,74.94,74.94,75.12,75.12
1992,,3,79.31,79.31,79.38,79.38
1992,,4,70.75,70.75,71.62,71.62
1992,,5,75.5,75.5,73.38,73.38
1992,,6,72.75,72.75,72.12,72.12
1992,,7,72.94,72.94,71.56,71.56
1992,,8,87.62,87.62,86.88,86.88
1992,,9,76.81,76.81,76.5,76.5
1992,,10,82.12,82.12,84.5,84.5
1992,,11,86.56,86.56,87.31,87.31
1992,,12,71.06,71.06,70.25,70.25
1992,,13,66.0,66.0,66.38,66.38
1992,,14,87.69,87.69,87.06,87.06
1992,,15,93.44,93.44,93.19,93.19
1992,,16,76.81,76.81,76.25,76.25
1992,,17,71.06,71.06,71.31,71.31
1992,,18,79.38,79.38,80.69,80.69
1992,,19,74.06,74.06,73.81,73.81
1992,,20,83.88,83.88,82.56,82.56
1992,,21,85.75,85.75,85.81,85.81
1992,,22,82.88,82.88,82.25,82.25
1992,,23,83.88,83.88,81.56,81.56
1992,,24,79.0,79.0,80.12,80.12
1992,,25,78.38,78.38,79.19,79.19
1992,,26,80.31,80.31,81.31,81.31
1992,,27,75.06,75.06,79.5,79.5
1992,,28,79.44,79.44,81.12,81.12
1992,,29,87.81,87.81,87.5,87.5
1992,,30,85.81,85.81,86.0,86.0
1992,,31,81.12,81.12,82.12,82.12
1992,,1,94.0,94.0,93.5,93.5
1992,,2,86.06,86.06,87.06,87.06
1992,,3,79.0,79.0,80.62,80.62
1992,,4,80.06,80.06,78.31,78.31
1992,,5,87.69,87.69,87.44,87.44
1992,,6,80.06,80.06,79.38,79.38
1992,,7,75.56,75.56,75.06,75.06
1992,,8,79.94,79.94,78.44,78.44
1992,,9,83.12,83.12,79.38,79.38
1992,,10,88.38,88.38,86.56,86.56
1992,,11,92.38,92.38,93.25,93.25
1992,,12,91.12,91.12,90.25,90.25
1992,,13,79.38,79.38,77.88,77.88
1992,,14,84.75,84.75,83.31,83.31
1992,,15,82.56,82.56,82.56,82.56
1992,,16,82.88,82.88,79.38,79.38
1992,,17,95.25,95.25,94.31,94.31
1992,,18,87.31,87.31,87.0,87.0
1992,,19,86.5,86.5,84.94,84.94
1992,,20,89.62,89.62,87.62,87.62
1992,,21,87.25,87.25,87.31,87.31
1992,,22,95.88,95.88,95.31,95.31
1992,,23,93.12,93.12,92.06,92.06
1992,,24,91.75,91.75,91.69,91.69
1992,,25,96.06,96.06,95.94,95.94
1992,,26,89.5,89.5,88.12,88.12
1992,,27,90.56,90.56,90.12,90.12
1992,,28,90.06,90.06,89.69,89.69
1992,,29,87.31,87.31,86.75,86.75
1992,,30,88.44,88.44,87.0,87.0
1992,,1,88.5,88.5,87.38,87.38
1992,,2,91.62,91.62,91.06,91.06
1992,,3,82.75,82.75,81.44,81.44
1992,,4,84.31,84.31,84.44,84.44
1992,,5,76.75,76.75,74.19,74.19
1992,,6,82.25,82.25,80.19,80.19
1992,,7,89.75,89.75,87.69,87.69
1992,,8,88.19,88.19,88.12,88.12
1992,,9,86.69,86.69,85.5,85.5
1992,,10,95.5,95.5,94.75,94.75
1992,,11,95.12,95.12,95.0,95.0
1992,,12,93.56,93.56,93.0,93.0
1992,,13,93.12,93.12,92.88,92.88
1992,,14,95.12,95.12,94.69,94.69
1992,,15,95.38,95.38,94.31,94.31
1992,,16,89.94,89.94,91.38,91.38
1992,,17,91.0,91.0,91.0,91.0
1992,,18,86.75,86.75,87.12,87.12
1992,,19,95.94,95.94,94.0,94.0
1992,,20,83.12,83.12,82.31,82.31
1992,,21,88.31,88.31,86.94,86.94
1992,,22,94.31,94.31,93.44,93.44
1992,,23,84.44,84.44,85.19,85.19
1992,,24,73.25,73.25,72.19,72.19
1992,,25,73.94,73.94,73.06,73.06
1992,,26,73.38,73.38,71.31,71.31
1992,,27,79.81,79.81,76.62,76.62
1992,,28,98.0,98.0,95.12,95.12
1992,,29,98.44,98.44,98.12,98.12
1992,,30,100.0,100.0,99.75,99.75
1992,,31,87.5,87.5,87.06,87.06
1993,,1,76.38,76.38,75.75,75.75
1993,,2,79.88,79.88,79.56,79.56
1993,,3,95.81,95.81,94.81,94.81
1993,,4,96.81,96.81,96.44,96.44
1993,,5,84.38,84.38,83.38,83.38
1993,,6,83.62,83.62,82.38,82.38
1993,,7,84.88,84.88,83.88,83.88
1993,,8,82.06,82.06,81.88,81.88
1993,,9,80.62,80.62,78.38,78.38
1993,,10,92.69,92.69,93.25,93.25
1993,,11,94.12,94.12,94.31,94.31
1993,,12,96.94,96.94,96.94,96.94
1993,,13,94.0,94.0,93.44,93.44
1993,,14,93.56,93.56,91.62,91.62
1993,,15,93.75,93.75,92.56,92.56
1993,,16,95.94,95.94,94.19,94.19
1993,,17,86.88,86.88,84.19,84.19
1993,,18,89.75,89.75,88.38,88.38
1993,,19,91.0,91.0,87.88,87.88
1993,,20,89.19,89.19,88.38,88.38
1993,,21,97.31,97.31,96.69,96.69
1993,,22,93.31,93.31,92.25,92.25
1993,,23,92.38,92.38,91.31,91.31
1993,,24,86.19,86.19,86.06,86.06
1993,,25,83.25,83.25,80.75,80.75
1993,,26,88.25,88.25,85.12,85.12
1993,,27,86.31,86.31,84.19,84.19
1993,,28,88.69,88.69,88.0,88.0
1993,,29,74.44,74.44,72.69,72.69
1993,,30,77.62,77.62,76.38,76.38
1993,,31,88.75,88.75,87.44,87.44
1993,,1,78.5,78.5,76.81,76.81
1993,,2,79.0,79.0,78.19,78.19
1993,,3,84.62,84.62,84.0,84.0
1993,,4,82.5,82.5,82.81,82.81
1993,,5,85.12,85.12,84.69,84.69
1993,,6,77.5,77.5,75.44,75.44
1993,,7,91.19,91.19,88.69,88.69
1993,,8,84.38,84.38,83.5,83.5
1993,,9,91.94,91.94,89.75,89.75
1993,,10,93.81,93.81,93.0,93.0
1993,,11,86.81,86.81,87.06,87.06
1993,,12,96.0,96.0,96.06,96.06
1993,,13,86.81,86.81,86.69,86.69
1993,,14,90.44,90.44,90.44,90.44
1993,,15,90.56,90.56,89.88,89.88
1993,,16,92.69,92.69,93.38,93.38
1993,,17,87.56,87.56,88.5,88.5
1993,,18,86.56,86.56,86.44,86.44
1993,,19,92.06,92.06,92.06,92.06
1993,,20,92.94,92.94,92.94,92.94
1993,,21,97.56,97.56,97.25,97.25
1993,,22,93.38,93.38,93.12,93.12
1993,,23,92.25,92.25,91.75,91.75
1993,,24,92.69,92.69,93.5,93.5
1993,,25,94.94,94.94,93.19,93.19
1993,,26,94.06,94.06,93.88,93.88
1993,,27,92.38,92.38,93.0,93.0
1993,,28,94.12,94.12,94.56,94.56
1993,,1,95.81,95.81,96.12,96.12
1993,,2,97.19,97.19,96.69,96.69
1993,,3,91.38,91.38,91.88,91.88
1993,,4,93.06,93.06,93.75,93.75
1993,,5,90.25,90.25,92.69,92.69
1993,,6,88.81,88.81,89.62,89.62
1993,,7,92.25,92.25,91.56,91.56
1993,,8,91.19,91.19,91.0,91.0
1993,,9,84.31,84.31,84.81,84.81
1993,,10,92.38,92.38,91.5,91.5
1993,,11,84.94,84.94,85.88,85.88
1993,,12,72.56,72.56,74.0,74.0
1993,,13,75.69,75.69,78.81,78.81
1993,,14,77.94,77.94,76.81,76.81
1993,,15,81.56,81.56,80.88,80.88
1993,,16,92.81,92.81,91.38,91.38
1993,,17,71.81,71.81,72.69,72.69
1993,,18,78.19,78.19,76.31,76.31
1993,,19,88.06,88.06,86.12,86.12
1993,,20,93.5,93.5,94.0,94.0
1993,,21,84.5,84.5,82.94,82.94
1993,,22,88.5,88.5,87.06,87.06
1993,,23,95.69,95.69,95.81,95.81
1993,,24,97.19,97.19,97.44,97.44
1993,,25,93.75,93.75,94.62,94.62
1993,,26,91.56,91.56,92.31,92.31
1993,,27,87.56,87.56,87.94,87.94
1993,,28,87.81,87.81,90.88,90.88
1993,,29,90.75,90.75,93.88,93.88
1993,,30,88.06,88.06,85.38,85.38
1993,,31,93.19,93.19,92.44,92.44
1993,,1,91.94,91.94,92.75,92.75
1993,,2,83.44,83.44,83.56,83.56
1993,,3,82.25,82.25,82.06,82.06
1993,,4,80.5,80.5,80.06,80.06
1993,,5,84.31,84.31,84.38,84.38
1993,,6,82.94,82.94,80.81,80.81
1993,,7,79.0,79.0,75.19,75.19
1993,,8,87.06,87.06,84.12,84.12
1993,,9,90.31,90.31,89.94,89.94
1993,,10,78.88,78.88,78.38,78.38
1993,,11,89.38,89.38,87.31,87.31
1993,,12,82.56,82.56,81.88,81.88
1993,,13,71.06,71.06,70.69,70.69
1993,,14,89.0,89.0,86.94,86.94
1993,,15,91.19,91.19,88.19,88.19
1993,,16,82.12,82.12,81.62,81.62
1993,,17,76.88,76.88,77.5,77.5
1993,,18,76.38,76.38,76.44,76.44
1993,,19,88.94,88.94,86.56,86.56
1993,,20,84.19,84.19,83.69,83.69
1993,,21,72.62,72.62,72.06,72.06
1993,,22,67.75,67.75,69.0,69.0
1993,,23,67.44,67.44,67.5,67.5
1993,,24,89.0,89.0,86.69,86.69
1993,,25,85.88,85.88,86.88,86.88
1993,,26,77.06,77.06,76.94,76.94
1993,,27,73.0,73.0,71.31,71.31
1993,,28,79.06,79.06,75.62,75.62
1993,,29,85.94,85.94,85.5,85.5
1993,,30,78.19,78.19,77.81,77.81
1993,,1,76.44,76.44,77.88,77.88
1993,,2,86.88,86.88,87.88,87.88
1993,,3,87.5,87.5,83.38,83.38
1993,,4,88.25,88.25,87.81,87.81
1993,,5,85.69,85.69,84.62,84.62
1993,,6,74.19,74.19,74.44,74.44
1993,,7,70.44,70.44,69.25,69.25
1993,,8,73.12,73.12,72.75,72.75
1993,,9,74.81,74.81,75.56,75.56
1993,,10,72.81,72.81,70.44,70.44
1993,,11,78.12,78.12,73.56,73.56
1993,,12,73.31,73.31,72.62,72.62
1993,,13,67.69,67.69,69.81,69.81
1993,,14,74.75,74.75,73.06,73.06
1993,,15,72.31,72.31,72.94,72.94
1993,,16,73.88,73.88,74.38,74.38
1993,,17,65.44,65.44,65.38,65.38
1993,,18,78.31,78.31,77.88,77.88
1993,,19,71.69,71.69,72.31,72.31
1993,,20,69.12,69.12,69.94,69.94
1993,,21,72.75,72.75,72.19,72.19
1993,,22,65.56,65.56,67.69,67.69
1993,,23,86.38,86.38,84.69,84.69
1993,,24,78.31,78.31,79.19,79.19
1993,,25,75.75,75.75,76.25,76.25
1993,,26,70.62,70.62,70.38,70.38
1993,,27,79.5,79.5,78.0,78.0
1993,,28,80.69,80.69,80.38,80.38
1993,,29,72.81,72.81,72.88,72.88
1993,,30,72.75,72.75,69.69,69.69
1993,,31,80.75,80.75,79.81,79.81
1993,,1,69.69,69.69,68.88,68.88
1993,,2,75.19,75.19,73.19,73.19
1993,,3,82.56,82.56,80.94,80.94
1993,,4,82.69,82.69,82.62,82.62
1993,,5,76.94,76.94,78.94,78.94
1993,,6,76.06,76.06,75.0,75.0
1993,,7,91.06,91.06,89.31,89.31
1993,,8,90.5,90.5,89.94,89.94
1993,,9,81.81,81.81,82.5,82.5
1993,,10,80.81,80.81,80.19,80.19
1993,,11,77.44,77.44,77.06,77.06
1993,,12,75.69,75.69,77.31,77.31
1993,,13,74.88,74.88,75.06,75.06
1993,,14,88.94,88.94,87.62,87.62
1993,,15,76.5,76.5,75.75,75.75
1993,,16,77.69,77.69,76.62,76.62
1993,,17,77.06,77.06,74.81,74.81
1993,,18,91.06,91.06,89.69,89.69
1993,,19,87.94,87.94,87.81,87.81
1993,,20,90.25,90.25,89.38,89.38
1993,,21,83.62,83.62,83.06,83.06
1993,,22,77.62,77.62,76.81,76.81
1993,,23,72.44,72.44,72.44,72.44
1993,,24,74.81,74.81,72.44,72.44
1993,,25,88.31,88.31,87.94,87.94
1993,,26,75.44,75.44,74.5,74.5
1993,,27,87.5,87.5,86.25,86.25
1993,,28,88.81,88.81,88.94,88.94
1993,,29,73.69,73.69,71.44,71.44
1993,,30,84.75,84.75,84.06,84.06
1993,,1,84.88,84.88,84.25,84.25
1993,,2,87.81,87.81,86.56,86.56
1993,,3,85.44,85.44,84.38,84.38
1993,,4,87.12,87.12,86.38,86.38
1993,,5,83.69,83.69,82.0,82.0
1993,,6,84.06,84.06,84.19,84.19
1993,,7,85.75,85.75,85.94,85.94
1993,,8,84.81,84.81,83.75,83.75
1993,,9,86.12,86.12,84.94,84.94
1993,,10,87.88,87.88,86.62,86.62
1993,,11,89.69,89.69,88.94,88.94
1993,,12,80.0,80.0,80.25,80.25
1993,,13,72.38,72.38,71.94,71.94
1993,,14,85.56,85.56,84.06,84.06
1993,,15,74.5,74.5,71.38,71.38
1993,,16,71.25,71.25,68.25,68.25
1993,,17,70.69,70.69,68.56,68.56
1993,,18,85.75,85.75,82.06,82.06
1993,,19,85.0,85.0,83.25,83.25
1993,,20,78.31,78.31,75.44,75.44
1993,,21,75.0,75.0,72.56,72.56
1993,,22,65.25,65.25,62.75,62.75
1993,,23,67.19,67.19,60.12,60.12
1993,,24,74.5,74.5,65.94,65.94
1993,,25,91.12,91.12,86.38,86.38
1993,,26,80.25,80.25,77.69,77.69
1993,,27,80.38,80.38,75.94,75.94
1993,,28,82.75,82.75,78.25,78.25
1993,,29,78.44,78.44,73.56,73.56
1993,,30,69.69,69.69,61.56,61.56
1993,,31,69.19,69.19,60.62,60.62
1993,,1,81.56,81.56,74.5,74.5
1993,,2,76.0,76.0,71.06,71.06
1993,,3,79.69,79.69,74.94,74.94
1993,,4,74.88,74.88,68.44,68.44
1993,,5,70.06,70.06,63.38,63.38
1993,,6,75.31,75.31,66.25,66.25
1993,,7,75.75,75.75,69.88,69.88
1993,,8,68.06,68.06,62.88,62.88
1993,,9,69.88,69.88,61.62,61.62
1993,,10,86.25,86.25,83.5,83.5
1993,,11,76.62,76.62,69.38,69.38
1993,,12,78.94,78.94,70.06,70.06
1993,,13,69.06,69.06,65.31,65.31
1993,,14,67.94,67.94,58.0,58.0
1993,,15,71.19,71.19,64.94,64.94
1993,,16,76.31,76.31,68.94,68.94
1993,,17,73.56,73.56,71.0,71.0
1993,,18,69.81,69.81,66.12,66.12
1993,,19,74.69,74.69,66.62,66.62
1993,,20,74.31,74.31,68.94,68.94
1993,,21,60.62,60.62,57.19,57.19
1993,,22,59.44,59.44,53.56,53.56
1993,,23,70.31,70.31,63.19,63.19
1993,,24,80.81,80.81,75.81,75.81
1993,,25,67.62,67.62,63.62,63.62
1993,,26,80.94,80.94,72.0,72.0
1993,,27,74.81,74.81,69.88,69.88
1993,,28,73.44,73.44,69.25,69.25
1993,,29,77.25,77.25,71.56,71.56
1993,,30,75.5,75.5,68.69,68.69
1993,,31,83.06,83.06,80.5,80.5
1993,,1,77.31,77.31,72.25,72.25
1993,,2,90.56,90.56,88.12,88.12
1993,,3,88.25,88.25,88.19,88.19
1993,,4,77.12,77.12,71.69,71.69
1993,,5,80.62,80.62,80.25,80.25
1993,,6,85.5,85.5,87.5,87.5
1993,,7,72.62,72.62,67.62,67.62
1993,,8,72.19,72.19,66.75,66.75
1993,,9,74.56,74.56,70.19,70.19
1993,,10,69.88,69.88,67.19,67.19
1993,,11,67.5,67.5,61.81,61.81
1993,,12,74.81,74.81,68.56,68.56
1993,,13,69.38,69.38,59.75,59.75
1993,,14,79.44,79.44,70.94,70.94
1993,,15,75.69,75.69,71.94,71.94
1993,,16,77.94,77.94,72.0,72.0
1993,,17,76.31,76.31,67.12,67.12
1993,,18,75.94,75.94,69.12,69.12
1993,,19,73.44,73.44,71.44,71.44
1993,,20,78.69,78.69,76.88,76.88
1993,,21,84.81,84.81,82.94,82.94
1993,,22,83.75,83.75,80.25,80.25
1993,,23,77.62,77.62,75.19,75.19
1993,,24,64.44,64.44,61.69,61.69
1993,,25,75.88,75.88,72.5,72.5
1993,,26,84.69,84.69,84.25,84.25
1993,,27,88.0,88.0,87.44,87.44
1993,,28,79.19,79.19,77.0,77.0
1993,,29,91.38,91.38,89.62,89.62
1993,,30,73.19,73.19,67.38,67.38
1993,,1,69.38,69.38,64.94,64.94
1993,,2,70.06,70.06,68.75,68.75
1993,,3,64.62,64.62,60.81,60.81
1993,,4,74.62,74.62,70.56,70.56
1993,,5,59.31,59.31,56.69,56.69
1993,,6,64.44,64.44,57.31,57.31
1993,,7,78.62,78.62,73.94,73.94
1993,,8,78.06,78.06,73.0,73.0
1993,,9,79.31,79.31,79.12,79.12
1993,,10,71.06,71.06,68.0,68.0
1993,,11,69.25,69.25,66.0,66.0
1993,,12,83.44,83.44,80.19,80.19
1993,,13,63.44,63.44,60.94,60.94
1993,,14,71.31,71.31,68.19,68.19
1993,,15,73.81,73.81,67.31,67.31
1993,,16,92.19,92.19,87.44,87.44
1993,,17,88.81,88.81,89.0,89.0
1993,,18,79.12,79.12,79.31,79.31
1993,,19,86.19,86.19,85.81,85.81
1993,,20,95.38,95.38,95.88,95.88
1993,,21,69.06,69.06,66.81,66.81
1993,,22,75.19,75.19,74.31,74.31
1993,,23,65.88,65.88,64.06,64.06
1993,,24,72.94,72.94,68.5,68.5
1993,,25,74.81,74.81,70.94,70.94
1993,,26,76.38,76.38,70.69,70.69
1993,,27,81.44,81.44,77.94,77.94
1993,,28,70.94,70.94,68.56,68.56
1993,,29,71.44,71.44,68.12,68.12
1993,,30,86.0,86.0,87.25,87.25
1993,,31,86.5,86.5,89.81,89.81
1993,,1,80.19,80.19,79.62,79.62
1993,,2,75.25,75.25,72.5,72.5
1993,,3,82.69,82.69,83.44,83.44
1993,,4,94.0,94.0,93.62,93.62
1993,,5,85.0,85.0,83.25,83.25
1993,,6,81.5,81.5,76.62,76.62
1993,,7,74.19,74.19,73.88,73.88
1993,,8,71.94,71.94,67.31,67.31
1993,,9,76.38,76.38,71.94,71.94
1993,,10,78.44,78.44,75.81,75.81
1993,,11,80.88,80.88,75.94,75.94
1993,,12,80.75,80.75,78.19,78.19
1993,,13,92.38,92.38,90.69,90.69
1993,,14,94.06,94.06,94.5,94.5
1993,,15,88.94,88.94,88.69,88.69
1993,,16,86.94,86.94,85.25,85.25
1993,,17,92.12,92.12,93.38,93.38
1993,,18,87.19,87.19,86.38,86.38
1993,,19,86.5,86.5,85.62,85.62
1993,,20,67.69,67.69,65.06,65.06
1993,,21,78.25,78.25,75.5,75.5
1993,,22,86.56,86.56,83.38,83.38
1993,,23,88.0,88.0,86.5,86.5
1993,,24,94.31,94.31,94.56,94.56
1993,,25,81.25,81.25,79.31,79.31
1993,,26,89.75,89.75,87.56,87.56
1993,,27,70.5,70.5,68.38,68.38
1993,,28,82.81,82.81,80.06,80.06
1993,,29,87.31,87.31,87.0,87.0
1993,,30,85.62,85.62,85.94,85.94
1993,,1,92.88,92.88,92.19,92.19
1993,,2,97.25,97.25,95.81,95.81
1993,,3,96.0,96.0,95.0,95.0
1993,,4,97.38,97.38,97.38,97.38
1993,,5,90.88,90.88,89.25,89.25
1993,,6,92.06,92.06,91.62,91.62
1993,,7,84.0,84.0,85.62,85.62
1993,,8,91.44,91.44,89.88,89.88
1993,,9,90.56,90.56,88.94,88.94
1993,,10,82.38,82.38,81.69,81.69
1993,,11,68.19,68.19,67.75,67.75
1993,,12,78.62,78.62,78.69,78.69
1993,,13,75.88,75.88,78.5,78.5
1993,,14,95.06,95.06,96.94,96.94
1993,,15,90.06,90.06,91.81,91.81
1993,,16,93.0,93.0,93.5,93.5
1993,,17,94.12,94.12,91.75,91.75
1993,,18,95.62,95.62,95.62,95.62
1993,,19,90.81,90.81,89.0,89.0
1993,,20,95.06,95.06,94.25,94.25
1993,,21,83.44,83.44,83.88,83.88
1993,,22,88.62,88.62,88.19,88.19
1993,,23,77.69,77.69,76.62,76.62
1993,,24,78.88,78.88,77.31,77.31
1993,,25,73.12,73.12,73.25,73.25
1993,,26,66.81,66.81,64.88,64.88
1993,,27,70.81,70.81,68.81,68.81
1993,,28,73.38,73.38,72.12,72.12
1993,,29,83.06,83.06,83.44,83.44
1993,,30,77.38,77.38,76.25,76.25
1993,,31,90.25,90.25,88.75,88.75
1994,,1,93.56,93.56,93.12,93.12
1994,,2,85.12,85.12,84.88,84.88
1994,,3,89.88,89.88,89.38,89.38
1994,,4,84.38,84.38,82.69,82.69
1994,,5,77.06,77.06,77.12,77.12
1994,,6,96.44,96.44,96.06,96.06
1994,,7,89.38,89.38,90.62,90.62
1994,,8,86.94,86.94,86.44,86.44
1994,,9,90.12,90.12,90.5,90.5
1994,,10,90.81,90.81,90.38,90.38
1994,,11,93.38,93.38,93.19,93.19
1994,,12,95.69,95.69,95.19,95.19
1994,,13,86.69,86.69,86.44,86.44
1994,,14,78.12,78.12,77.25,77.25
1994,,15,81.88,81.88,79.12,79.12
1994,,16,85.38,85.38,83.19,83.19
1994,,17,87.75,87.75,87.5,87.5
1994,,18,82.75,82.75,81.25,81.25
1994,,19,82.5,82.5,81.31,81.31
1994,,20,91.06,91.06,90.5,90.5
1994,,21,90.94,90.94,90.56,90.56
1994,,22,92.88,92.88,91.75,91.75
1994,,23,96.38,96.38,96.0,96.0
1994,,24,92.62,92.62,92.12,92.12
1994,,25,94.25,94.25,93.62,93.62
1994,,26,89.81,89.81,88.75,88.75
1994,,27,98.06,98.06,96.75,96.75
1994,,28,88.5,88.5,87.31,87.31
1994,,29,87.5,87.5,85.12,85.12
1994,,30,84.62,84.62,84.88,84.88
1994,,31,82.62,82.62,83.06,83.06
1994,,1,77.94,77.94,74.19,74.19
1994,,2,88.06,88.06,85.38,85.38
1994,,3,76.19,76.19,73.44,73.44
