YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
2001,,11,8.48,8.48,8.48,8.48
2001,,12,8.42,8.42,8.42,8.42
2001,,13,8.35,8.35,8.36,8.36
2001,,14,8.29,8.29,8.29,8.29
2001,,15,8.23,8.23,8.23,8.23
2001,,16,8.16,8.16,8.16,8.16
2001,,17,8.09,8.09,8.09,8.09
2001,,18,8.02,8.02,8.02,8.02
2001,,19,7.95,7.95,7.95,7.95
2001,,20,7.88,7.88,7.88,7.88
2001,,21,7.82,7.82,7.82,7.82
2001,,22,7.75,7.75,7.75,7.75
2001,,23,7.68,7.68,7.68,7.68
2001,,24,7.61,7.61,7.61,7.61
2001,,25,7.54,7.54,7.54,7.54
2001,,26,7.47,7.47,7.47,7.47
2001,,27,7.4,7.4,7.4,7.4
2001,,28,7.33,7.33,7.33,7.33
2001,,29,7.26,7.26,7.26,7.26
2001,,30,7.2,7.2,7.2,7.2
2001,,1,7.13,7.13,7.13,7.13
2001,,2,7.06,7.06,7.06,7.06
2001,,3,6.99,6.99,6.99,6.99
2001,,4,6.92,6.92,6.92,6.92
2001,,5,6.85,6.85,6.85,6.85
2001,,6,6.78,6.78,6.78,6.78
2001,,7,6.71,6.71,6.71,6.71
2001,,8,6.64,6.64,6.64,6.64
2001,,9,6.58,6.58,6.58,6.58
2001,,10,6.51,6.51,6.51,6.51
2001,,11,6.44,6.44,6.44,6.44
2001,,12,6.37,6.37,6.37,6.37
2001,,13,6.3,6.3,6.3,6.3
2001,,14,6.23,6.23,6.23,6.23
2001,,15,6.16,6.16,6.16,6.16
2001,,16,6.1,6.1,6.1,6.1
2001,,17,6.03,6.03,6.03,6.03
2001,,18,5.96,5.96,5.96,5.96
2001,,19,5.9,5.9,5.9,5.9
2001,,20,5.83,5.83,5.83,5.83
2001,,21,5.77,5.77,5.77,5.77
2001,,22,5.7,5.7,5.7,5.7
2001,,23,5.64,5.64,5.64,5.64
2001,,24,5.58,5.58,5.58,5.58
2001,,25,5.51,5.51,5.51,5.51
2001,,26,5.45,5.45,5.45,5.45
2001,,27,5.38,5.38,5.39,5.39
2001,,28,5.32,5.32,5.32,5.32
2001,,29,5.26,5.26,5.26,5.26
2001,,30,5.2,5.2,5.2,5.2
2001,,31,5.14,5.14,5.14,5.14
2001,,1,5.08,5.08,5.08,5.08
2001,,2,5.03,5.03,5.03,5.03
2001,,3,4.97,4.97,4.97,4.97
2001,,4,4.91,4.91,4.91,4.91
2001,,5,4.86,4.86,4.86,4.86
2001,,6,4.8,4.8,4.8,4.8
2001,,7,4.75,4.75,4.75,4.75
2001,,8,4.69,4.69,4.69,4.69
2001,,9,4.64,4.64,4.64,4.64
2001,,10,4.59,4.59,4.59,4.59
2001,,11,4.54,4.54,4.54,4.54
2001,,12,4.49,4.49,4.49,4.49
2001,,13,4.44,4.44,4.44,4.44
2001,,14,4.4,4.4,4.4,4.4
2001,,15,4.35,4.35,4.35,4.35
2001,,16,4.31,4.31,4.31,4.31
2001,,17,4.26,4.26,4.26,4.26
2001,,18,4.22,4.22,4.22,4.22
2001,,19,4.17,4.17,4.17,4.17
2001,,20,4.13,4.13,4.13,4.13
2001,,21,4.09,4.09,4.09,4.09
2001,,22,4.06,4.06,4.06,4.06
2001,,23,4.02,4.02,4.02,4.02
2001,,24,3.98,3.98,3.98,3.98
2001,,25,3.95,3.95,3.95,3.95
2001,,26,3.91,3.91,3.91,3.91
2001,,27,3.88,3.88,3.88,3.88
2001,,28,3.85,3.85,3.85,3.85
2001,,29,3.82,3.82,3.82,3.82
2001,,30,3.79,3.79,3.79,3.79
2001,,1,3.76,3.76,3.76,3.76
2001,,2,3.73,3.73,3.73,3.73
2001,,3,3.71,3.71,3.71,3.71
2001,,4,3.68,3.68,3.68,3.68
2001,,5,3.66,3.66,3.66,3.66
2001,,6,3.64,3.64,3.64,3.64
2001,,7,3.62,3.62,3.62,3.62
2001,,8,3.6,3.6,3.6,3.6
2001,,9,3.59,3.59,3.59,3.59
2001,,10,3.57,3.57,3.57,3.57
2001,,11,3.56,3.56,3.56,3.56
2001,,12,3.54,3.54,3.54,3.54
2001,,13,3.53,3.53,3.53,3.53
2001,,14,3.52,3.52,3.52,3.52
2001,,15,3.51,3.51,3.51,3.51
2001,,16,3.5,3.5,3.5,3.5
2001,,17,3.5,3.5,3.5,3.5
2001,,18,3.5,3.5,3.5,3.5
2001,,19,3.49,3.49,3.49,3.49
2001,,20,3.49,3.49,3.49,3.49
2001,,21,3.49,3.49,3.49,3.49
2001,,22,3.49,3.49,3.49,3.49
2001,,23,3.49,3.49,3.49,3.49
2001,,24,3.49,3.49,3.49,3.49
2001,,25,3.5,3.5,3.5,3.5
2001,,26,3.51,3.51,3.51,3.51
2001,,27,3.52,3.52,3.52,3.52
2001,,28,3.53,3.53,3.53,3.53
2001,,29,3.54,3.54,3.54,3.54
2001,,30,3.55,3.55,3.55,3.55
2001,,31,3.57,3.57,3.57,3.57
2002,,1,3.58,3.58,3.58,3.58
2002,,2,3.6,3.6,3.6,3.6
2002,,3,3.61,3.61,3.61,3.61
2002,,4,3.63,3.63,3.63,3.63
2002,,5,3.66,3.66,3.65,3.65
2002,,6,3.68,3.68,3.68,3.68
2002,,7,3.7,3.7,3.7,3.7
2002,,8,3.73,3.73,3.73,3.73
2002,,9,3.75,3.75,3.75,3.75
2002,,10,3.78,3.78,3.78,3.78
2002,,11,3.81,3.81,3.81,3.81
2002,,12,3.84,3.84,3.84,3.84
2002,,13,3.87,3.87,3.87,3.87
2002,,14,3.9,3.9,3.9,3.9
2002,,15,3.94,3.94,3.94,3.94
2002,,16,3.97,3.97,3.97,3.97
2002,,17,4.01,4.01,4.01,4.01
2002,,18,4.05,4.05,4.05,4.05
2002,,19,4.09,4.09,4.09,4.09
2002,,20,4.13,4.13,4.13,4.13
2002,,21,4.17,4.17,4.17,4.17
2002,,22,4.21,4.21,4.21,4.21
2002,,23,4.26,4.26,4.26,4.26
2002,,24,4.3,4.3,4.3,4.3
2002,,25,4.35,4.35,4.35,4.35
2002,,26,4.39,4.39,4.39,4.39
2002,,27,4.44,4.44,4.44,4.44
2002,,28,4.49,4.49,4.49,4.49
2002,,29,4.54,4.54,4.54,4.54
2002,,30,4.59,4.59,4.59,4.59
2002,,31,4.64,4.64,4.64,4.64
2002,,1,4.7,4.7,4.7,4.7
2002,,2,4.75,4.75,4.75,4.75
2002,,3,4.81,4.81,4.81,4.81
2002,,4,4.87,4.87,4.86,4.86
2002,,5,4.92,4.92,4.92,4.92
2002,,6,4.98,4.98,4.98,4.98
2002,,7,5.04,5.04,5.04,5.04
2002,,8,5.1,5.1,5.1,5.1
2002,,9,5.16,5.16,5.16,5.16
2002,,10,5.22,5.22,5.22,5.22
2002,,11,5.28,5.28,5.28,5.28
2002,,12,5.34,5.34,5.34,5.34
2002,,13,5.41,5.41,5.41,5.41
2002,,14,5.47,5.47,5.47,5.47
2002,,15,5.54,5.54,5.54,5.54
2002,,16,5.6,5.6,5.6,5.6
2002,,17,5.67,5.67,5.67,5.67
2002,,18,5.73,5.73,5.73,5.73
2002,,19,5.8,5.8,5.8,5.8
2002,,20,5.87,5.87,5.87,5.87
2002,,21,5.94,5.94,5.94,5.94
2002,,22,6.0,6.0,6.0,6.0
2002,,23,6.07,6.07,6.07,6.07
2002,,24,6.14,6.14,6.14,6.14
2002,,25,6.21,6.21,6.21,6.21
2002,,26,6.28,6.28,6.28,6.28
2002,,27,6.35,6.35,6.35,6.35
2002,,28,6.42,6.42,6.42,6.42
2002,,1,6.49,6.49,6.49,6.49
2002,,2,6.56,6.56,6.56,6.56
2002,,3,6.64,6.64,6.64,6.64
2002,,4,6.71,6.71,6.71,6.71
2002,,5,6.78,6.78,6.78,6.78
2002,,6,6.85,6.85,6.85,6.85
2002,,7,6.92,6.92,6.92,6.92
2002,,8,6.99,6.99,6.99,6.99
2002,,9,7.07,7.07,7.06,7.06
2002,,10,7.14,7.14,7.14,7.14
2002,,11,7.21,7.21,7.21,7.21
2002,,12,7.28,7.28,7.28,7.28
2002,,13,7.35,7.35,7.35,7.35
2002,,14,7.42,7.42,7.42,7.42
2002,,15,7.49,7.49,7.49,7.49
2002,,16,7.57,7.57,7.56,7.56
2002,,17,7.64,7.64,7.64,7.64
2002,,18,7.71,7.71,7.71,7.71
2002,,19,7.78,7.78,7.78,7.78
2002,,20,7.85,7.85,7.85,7.85
2002,,21,7.92,7.92,7.92,7.92
2002,,22,8.0,8.0,8.0,8.0
2002,,23,8.07,8.07,8.06,8.06
2002,,24,8.13,8.13,8.13,8.13
2002,,25,8.2,8.2,8.2,8.2
2002,,26,8.27,8.27,8.27,8.27
2002,,27,8.34,8.34,8.34,8.34
2002,,28,8.41,8.41,8.41,8.41
2002,,29,8.48,8.48,8.48,8.48
2002,,30,8.55,8.55,8.55,8.55
2002,,31,8.61,8.61,8.61,8.61
2002,,1,8.67,8.67,8.67,8.67
2002,,2,8.74,8.74,8.74,8.74
2002,,3,8.8,8.8,8.8,8.8
2002,,4,8.87,8.87,8.87,8.87
2002,,5,8.94,8.94,8.94,8.94
2002,,6,9.01,9.01,9.01,9.01
2002,,7,9.07,9.07,9.07,9.07
2002,,8,9.13,9.13,9.13,9.13
2002,,9,9.2,9.2,9.2,9.2
2002,,10,9.26,9.26,9.26,9.26
2002,,11,9.32,9.32,9.32,9.32
2002,,12,9.38,9.38,9.38,9.38
2002,,13,9.44,9.44,9.44,9.44
2002,,14,9.5,9.5,9.5,9.5
2002,,15,9.56,9.56,9.56,9.56
2002,,16,9.62,9.62,9.62,9.62
2002,,17,9.68,9.68,9.68,9.68
2002,,18,9.74,9.74,9.74,9.74
2002,,19,9.79,9.79,9.79,9.79
2002,,20,9.85,9.85,9.85,9.85
2002,,21,9.9,9.9,9.9,9.9
2002,,22,9.96,9.96,9.96,9.96
2002,,23,10.01,10.01,10.01,10.01
2002,,24,10.06,10.06,10.06,10.06
2002,,25,10.12,10.12,10.12,10.12
2002,,26,10.17,10.17,10.17,10.17
2002,,27,10.22,10.22,10.22,10.22
2002,,28,10.27,10.27,10.27,10.27
2002,,29,10.32,10.32,10.32,10.32
2002,,30,10.37,10.37,10.37,10.37
2002,,1,10.42,10.42,10.42,10.42
2002,,2,10.46,10.46,10.46,10.46
2002,,3,10.51,10.51,10.51,10.51
2002,,4,10.55,10.55,10.55,10.55
2002,,5,10.59,10.59,10.59,10.59
2002,,6,10.64,10.64,10.64,10.64
2002,,7,10.68,10.68,10.68,10.68
2002,,8,10.72,10.72,10.72,10.72
2002,,9,10.76,10.76,10.76,10.76
2002,,10,10.8,10.8,10.8,10.8
2002,,11,10.84,10.84,10.84,10.84
2002,,12,10.88,10.88,10.88,10.88
2002,,13,10.91,10.91,10.91,10.91
2002,,14,10.95,10.95,10.95,10.95
2002,,15,10.98,10.98,10.98,10.98
2002,,16,11.02,11.02,11.02,11.02
2002,,17,11.05,11.05,11.05,11.05
2002,,18,11.08,11.08,11.08,11.08
2002,,19,11.11,11.11,11.11,11.11
2002,,20,11.14,11.14,11.14,11.14
2002,,21,11.17,11.17,11.17,11.17
2002,,22,11.2,11.2,11.2,11.2
2002,,23,11.23,11.23,11.23,11.23
2002,,24,11.26,11.26,11.26,11.26
2002,,25,11.29,11.29,11.29,11.29
2002,,26,11.31,11.31,11.31,11.31
2002,,27,11.34,11.34,11.34,11.34
2002,,28,11.36,11.36,11.36,11.36
2002,,29,11.38,11.38,11.38,11.38
2002,,30,11.4,11.4,11.4,11.4
2002,,31,11.42,11.42,11.42,11.42
2002,,1,11.44,11.44,11.44,11.44
2002,,2,11.46,11.46,11.46,11.46
2002,,3,11.47,11.47,11.47,11.47
2002,,4,11.49,11.49,11.49,11.49
2002,,5,11.5,11.5,11.5,11.5
2002,,6,11.52,11.52,11.52,11.52
2002,,7,11.53,11.53,11.53,11.53
2002,,8,11.54,11.54,11.54,11.54
2002,,9,11.55,11.55,11.55,11.55
2002,,10,11.56,11.56,11.56,11.56
2002,,11,11.57,11.57,11.57,11.57
2002,,12,11.58,11.58,11.58,11.58
2002,,13,11.59,11.59,11.59,11.59
2002,,14,11.6,11.6,11.6,11.6
2002,,15,11.6,11.6,11.6,11.6
2002,,16,11.6,11.6,11.6,11.6
2002,,17,11.61,11.61,11.61,11.61
2002,,18,11.61,11.61,11.61,11.61
2002,,19,11.61,11.61,11.61,11.61
2002,,20,11.61,11.61,11.61,11.61
2002,,21,11.61,11.61,11.61,11.61
2002,,22,11.61,11.61,11.61,11.61
2002,,23,11.6,11.6,11.6,11.6
2002,,24,11.6,11.6,11.6,11.6
2002,,25,11.59,11.59,11.59,11.59
2002,,26,11.59,11.59,11.59,11.59
2002,,27,11.58,11.58,11.58,11.58
2002,,28,11.58,11.58,11.58,11.58
2002,,29,11.57,11.57,11.57,11.57
2002,,30,11.56,11.56,11.56,11.56
2002,,1,11.54,11.54,11.54,11.54
2002,,2,11.53,11.53,11.53,11.53
2002,,3,11.52,11.52,11.52,11.52
2002,,4,11.5,11.5,11.5,11.5
2002,,5,11.49,11.49,11.49,11.49
2002,,6,11.47,11.47,11.47,11.47
2002,,7,11.45,11.45,11.45,11.45
2002,,8,11.44,11.44,11.44,11.44
2002,,9,11.42,11.42,11.42,11.42
2002,,10,11.4,11.4,11.4,11.4
2002,,11,11.38,11.38,11.38,11.38
2002,,12,11.35,11.35,11.35,11.35
2002,,13,11.33,11.33,11.33,11.33
2002,,14,11.3,11.3,11.3,11.3
2002,,15,11.28,11.28,11.28,11.28
2002,,16,11.25,11.25,11.25,11.25
2002,,17,11.22,11.22,11.22,11.22
2002,,18,11.2,11.2,11.2,11.2
2002,,19,11.17,11.17,11.17,11.17
2002,,20,11.14,11.14,11.14,11.14
2002,,21,11.11,11.11,11.11,11.11
2002,,22,11.08,11.08,11.08,11.08
2002,,23,11.05,11.05,11.05,11.05
2002,,24,11.02,11.02,11.02,11.02
2002,,25,10.98,10.98,10.98,10.98
2002,,26,10.94,10.94,10.94,10.94
2002,,27,10.91,10.91,10.91,10.91
2002,,28,10.87,10.87,10.87,10.87
2002,,29,10.83,10.83,10.83,10.83
2002,,30,10.8,10.8,10.8,10.8
2002,,31,10.76,10.76,10.76,10.76
2002,,1,10.72,10.72,10.72,10.72
2002,,2,10.69,10.69,10.69,10.69
2002,,3,10.64,10.64,10.64,10.64
2002,,4,10.6,10.6,10.6,10.6
2002,,5,10.56,10.56,10.56,10.56
2002,,6,10.52,10.52,10.52,10.52
2002,,7,10.47,10.47,10.47,10.47
2002,,8,10.43,10.43,10.43,10.43
2002,,9,10.38,10.38,10.38,10.38
2002,,10,10.33,10.33,10.33,10.33
2002,,11,10.29,10.29,10.29,10.29
2002,,12,10.24,10.24,10.24,10.24
2002,,13,10.19,10.19,10.19,10.19
2002,,14,10.13,10.13,10.13,10.13
2002,,15,10.08,10.08,10.08,10.08
2002,,16,10.03,10.03,10.03,10.03
2002,,17,9.97,9.97,9.97,9.97
2002,,18,9.92,9.92,9.92,9.92
2002,,19,9.87,9.87,9.87,9.87
2002,,20,9.83,9.83,9.83,9.83
2002,,21,9.78,9.78,9.78,9.78
2002,,22,9.72,9.72,9.72,9.72
2002,,23,9.66,9.66,9.67,9.67
2002,,24,9.61,9.61,9.61,9.61
2002,,25,9.55,9.55,9.55,9.55
2002,,26,9.49,9.49,9.49,9.49
2002,,27,9.44,9.44,9.44,9.44
2002,,28,9.38,9.38,9.38,9.38
2002,,29,9.32,9.32,9.32,9.32
2002,,30,9.26,9.26,9.26,9.26
2002,,31,9.2,9.2,9.2,9.2
2002,,1,9.14,9.14,9.14,9.14
2002,,2,9.08,9.08,9.08,9.08
2002,,3,9.01,9.01,9.01,9.01
2002,,4,8.95,8.95,8.95,8.95
2002,,5,8.89,8.89,8.89,8.89
2002,,6,8.83,8.83,8.83,8.83
2002,,7,8.77,8.77,8.77,8.77
2002,,8,8.7,8.7,8.7,8.7
2002,,9,8.64,8.64,8.64,8.64
2002,,10,8.57,8.57,8.57,8.57
2002,,11,8.5,8.5,8.5,8.5
2002,,12,8.43,8.43,8.43,8.43
2002,,13,8.37,8.37,8.37,8.37
2002,,14,8.3,8.3,8.3,8.3
2002,,15,8.24,8.24,8.24,8.24
2002,,16,8.17,8.17,8.17,8.17
2002,,17,8.11,8.11,8.11,8.11
2002,,18,8.04,8.04,8.04,8.04
2002,,19,7.97,7.97,7.97,7.97
2002,,20,7.9,7.9,7.9,7.9
2002,,21,7.83,7.83,7.83,7.83
2002,,22,7.76,7.76,7.76,7.76
2002,,23,7.7,7.7,7.7,7.7
2002,,24,7.63,7.63,7.63,7.63
2002,,25,7.56,7.56,7.56,7.56
2002,,26,7.49,7.49,7.49,7.49
2002,,27,7.42,7.42,7.42,7.42
2002,,28,7.35,7.35,7.35,7.35
2002,,29,7.28,7.28,7.28,7.28
2002,,30,7.21,7.21,7.21,7.21
2002,,1,7.14,7.14,7.14,7.14
2002,,2,7.07,7.07,7.07,7.07
2002,,3,7.0,7.0,7.0,7.0
2002,,4,6.93,6.93,6.93,6.93
2002,,5,6.86,6.86,6.87,6.87
2002,,6,6.8,6.8,6.8,6.8
2002,,7,6.73,6.73,6.73,6.73
2002,,8,6.66,6.66,6.66,6.66
2002,,9,6.59,6.59,6.59,6.59
2002,,10,6.52,6.52,6.52,6.52
2002,,11,6.45,6.45,6.45,6.45
2002,,12,6.38,6.38,6.38,6.38
2002,,13,6.31,6.31,6.32,6.32
2002,,14,6.25,6.25,6.25,6.25
2002,,15,6.18,6.18,6.18,6.18
2002,,16,6.11,6.11,6.11,6.11
2002,,17,6.05,6.05,6.05,6.05
2002,,18,5.98,5.98,5.98,5.98
2002,,19,5.91,5.91,5.91,5.91
2002,,20,5.85,5.85,5.85,5.85
2002,,21,5.78,5.78,5.78,5.78
2002,,22,5.72,5.72,5.72,5.72
2002,,23,5.65,5.65,5.65,5.65
2002,,24,5.59,5.59,5.59,5.59
2002,,25,5.52,5.52,5.52,5.52
2002,,26,5.46,5.46,5.46,5.46
2002,,27,5.4,5.4,5.4,5.4
2002,,28,5.34,5.34,5.34,5.34
2002,,29,5.28,5.28,5.28,5.28
2002,,30,5.22,5.22,5.22,5.22
2002,,31,5.16,5.16,5.16,5.16
2002,,1,5.1,5.1,5.1,5.1
2002,,2,5.04,5.04,5.04,5.04
2002,,3,4.98,4.98,4.98,4.98
2002,,4,4.93,4.93,4.93,4.93
2002,,5,4.87,4.87,4.87,4.87
2002,,6,4.81,4.81,4.81,4.81
2002,,7,4.76,4.76,4.76,4.76
2002,,8,4.71,4.71,4.71,4.71
2002,,9,4.66,4.66,4.66,4.66
2002,,10,4.61,4.61,4.61,4.61
2002,,11,4.55,4.55,4.56,4.56
2002,,12,4.5,4.5,4.5,4.5
2002,,13,4.45,4.45,4.45,4.45
2002,,14,4.41,4.41,4.41,4.41
2002,,15,4.36,4.36,4.36,4.36
2002,,16,4.31,4.31,4.31,4.31
2002,,17,4.27,4.27,4.27,4.27
2002,,18,4.23,4.23,4.23,4.23
2002,,19,4.18,4.18,4.18,4.18
2002,,20,4.14,4.14,4.14,4.14
2002,,21,4.1,4.1,4.1,4.1
2002,,22,4.06,4.06,4.06,4.06
2002,,23,4.02,4.02,4.02,4.02
2002,,24,3.99,3.99,3.99,3.99
2002,,25,3.95,3.95,3.95,3.95
2002,,26,3.92,3.92,3.92,3.92
2002,,27,3.89,3.89,3.89,3.89
2002,,28,3.85,3.85,3.85,3.85
2002,,29,3.82,3.82,3.82,3.82
2002,,30,3.79,3.79,3.79,3.79
2002,,1,3.77,3.77,3.77,3.77
2002,,2,3.74,3.74,3.74,3.74
2002,,3,3.71,3.71,3.71,3.71
2002,,4,3.69,3.69,3.69,3.69
2002,,5,3.67,3.67,3.67,3.67
2002,,6,3.65,3.65,3.65,3.65
2002,,7,3.63,3.63,3.63,3.63
2002,,8,3.61,3.61,3.61,3.61
2002,,9,3.59,3.59,3.59,3.59
2002,,10,3.57,3.57,3.57,3.57
2002,,11,3.56,3.56,3.56,3.56
2002,,12,3.55,3.55,3.55,3.55
2002,,13,3.53,3.53,3.53,3.53
2002,,14,3.52,3.52,3.52,3.52
2002,,15,3.51,3.51,3.51,3.51
2002,,16,3.5,3.5,3.5,3.5
2002,,17,3.5,3.5,3.5,3.5
2002,,18,3.49,3.49,3.49,3.49
2002,,19,3.49,3.49,3.49,3.49
2002,,20,3.49,3.49,3.49,3.49
2002,,21,3.49,3.49,3.49,3.49
2002,,22,3.49,3.49,3.49,3.49
2002,,23,3.49,3.49,3.49,3.49
2002,,24,3.5,3.5,3.5,3.5
2002,,25,3.5,3.5,3.5,3.5
2002,,26,3.51,3.51,3.51,3.51
2002,,27,3.51,3.51,3.51,3.51
2002,,28,3.52,3.52,3.52,3.52
2002,,29,3.53,3.53,3.53,3.53
2002,,30,3.55,3.55,3.55,3.55
2002,,31,3.56,3.56,3.56,3.56
2003,,1,3.57,3.57,3.57,3.57
2003,,2,3.59,3.59,3.59,3.59
2003,,3,3.61,3.61,3.61,3.61
2003,,4,3.63,3.63,3.63,3.63
2003,,5,3.65,3.65,3.65,3.65
2003,,6,3.67,3.67,3.67,3.67
2003,,7,3.69,3.69,3.69,3.69
2003,,8,3.72,3.72,3.72,3.72
2003,,9,3.74,3.74,3.74,3.74
2003,,10,3.77,3.77,3.77,3.77
2003,,11,3.8,3.8,3.8,3.8
2003,,12,3.83,3.83,3.83,3.83
2003,,13,3.86,3.86,3.86,3.86
2003,,14,3.89,3.89,3.89,3.89
2003,,15,3.93,3.93,3.93,3.93
2003,,16,3.96,3.96,3.96,3.96
2003,,17,4.0,4.0,4.0,4.0
2003,,18,4.04,4.04,4.04,4.04
2003,,19,4.08,4.08,4.08,4.08
2003,,20,4.12,4.12,4.12,4.12
2003,,21,4.16,4.16,4.16,4.16
2003,,22,4.2,4.2,4.2,4.2
2003,,23,4.24,4.24,4.24,4.24
2003,,24,4.29,4.29,4.29,4.29
2003,,25,4.33,4.33,4.33,4.33
2003,,26,4.38,4.38,4.38,4.38
2003,,27,4.43,4.43,4.43,4.43
2003,,28,4.48,4.48,4.48,4.48
2003,,29,4.53,4.53,4.53,4.53
2003,,30,4.58,4.58,4.58,4.58
2003,,31,4.63,4.63,4.63,4.63
2003,,1,4.68,4.68,4.68,4.68
2003,,2,4.74,4.74,4.74,4.74
2003,,3,4.79,4.79,4.79,4.79
2003,,4,4.85,4.85,4.85,4.85
2003,,5,4.91,4.91,4.91,4.91
2003,,6,4.96,4.96,4.96,4.96
2003,,7,5.02,5.02,5.02,5.02
2003,,8,5.08,5.08,5.08,5.08
2003,,9,5.14,5.14,5.14,5.14
2003,,10,5.2,5.2,5.2,5.2
2003,,11,5.27,5.27,5.27,5.27
2003,,12,5.33,5.33,5.33,5.33
2003,,13,5.39,5.39,5.39,5.39
2003,,14,5.46,5.46,5.46,5.46
2003,,15,5.52,5.52,5.52,5.52
2003,,16,5.59,5.59,5.58,5.58
2003,,17,5.65,5.65,5.65,5.65
2003,,18,5.72,5.72,5.72,5.72
2003,,19,5.78,5.78,5.78,5.78
2003,,20,5.85,5.85,5.85,5.85
2003,,21,5.91,5.91,5.91,5.91
2003,,22,5.98,5.98,5.98,5.98
2003,,23,6.05,6.05,6.05,6.05
2003,,24,6.12,6.12,6.12,6.12
2003,,25,6.19,6.19,6.19,6.19
2003,,26,6.26,6.26,6.26,6.26
2003,,27,6.33,6.33,6.33,6.33
2003,,28,6.4,6.4,6.4,6.4
2003,,1,6.47,6.47,6.47,6.47
2003,,2,6.54,6.54,6.54,6.54
2003,,3,6.61,6.61,6.61,6.61
2003,,4,6.68,6.68,6.68,6.68
2003,,5,6.76,6.76,6.76,6.76
2003,,6,6.83,6.83,6.83,6.83
2003,,7,6.9,6.9,6.9,6.9
2003,,8,6.97,6.97,6.97,6.97
2003,,9,7.04,7.04,7.04,7.04
2003,,10,7.12,7.12,7.12,7.12
2003,,11,7.19,7.19,7.19,7.19
2003,,12,7.26,7.26,7.26,7.26
2003,,13,7.33,7.33,7.33,7.33
2003,,14,7.4,7.4,7.4,7.4
2003,,15,7.47,7.47,7.47,7.47
2003,,16,7.54,7.54,7.54,7.54
2003,,17,7.61,7.61,7.61,7.61
2003,,18,7.69,7.69,7.69,7.69
2003,,19,7.76,7.76,7.76,7.76
2003,,20,7.83,7.83,7.83,7.83
2003,,21,7.9,7.9,7.9,7.9
2003,,22,7.97,7.97,7.97,7.97
2003,,23,8.04,8.04,8.04,8.04
2003,,24,8.11,8.11,8.11,8.11
2003,,25,8.18,8.18,8.18,8.18
2003,,26,8.25,8.25,8.25,8.25
2003,,27,8.32,8.32,8.32,8.32
2003,,28,8.39,8.39,8.39,8.39
2003,,29,8.45,8.45,8.45,8.45
2003,,30,8.52,8.52,8.52,8.52
2003,,31,8.59,8.59,8.59,8.59
2003,,1,8.66,8.66,8.66,8.66
2003,,2,8.73,8.73,8.72,8.72
2003,,3,8.79,8.79,8.79,8.79
2003,,4,8.86,8.86,8.86,8.86
2003,,5,8.92,8.92,8.92,8.92
2003,,6,8.99,8.99,8.99,8.99
2003,,7,9.05,9.05,9.05,9.05
2003,,8,9.11,9.11,9.11,9.11
2003,,9,9.18,9.18,9.18,9.18
2003,,10,9.24,9.24,9.24,9.24
2003,,11,9.3,9.3,9.3,9.3
2003,,12,9.36,9.36,9.36,9.36
2003,,13,9.43,9.43,9.42,9.42
2003,,14,9.49,9.49,9.49,9.49
2003,,15,9.55,9.55,9.55,9.55
2003,,16,9.6,9.6,9.6,9.6
2003,,17,9.66,9.66,9.66,9.66
2003,,18,9.72,9.72,9.72,9.72
2003,,19,9.78,9.78,9.78,9.78
2003,,20,9.83,9.83,9.83,9.83
2003,,21,9.89,9.89,9.89,9.89
2003,,22,9.94,9.94,9.94,9.94
2003,,23,9.99,9.99,9.99,9.99
2003,,24,10.05,10.05,10.05,10.05
2003,,25,10.1,10.1,10.1,10.1
2003,,26,10.15,10.15,10.15,10.15
2003,,27,10.2,10.2,10.2,10.2
2003,,28,10.25,10.25,10.25,10.25
2003,,29,10.3,10.3,10.3,10.3
2003,,30,10.34,10.34,10.34,10.34
2003,,1,10.39,10.39,10.39,10.39
2003,,2,10.44,10.44,10.44,10.44
2003,,3,10.48,10.48,10.48,10.48
2003,,4,10.53,10.53,10.53,10.53
2003,,5,10.58,10.58,10.58,10.58
2003,,6,10.62,10.62,10.62,10.62
2003,,7,10.66,10.66,10.66,10.66
2003,,8,10.7,10.7,10.7,10.7
2003,,9,10.75,10.75,10.75,10.75
2003,,10,10.79,10.79,10.79,10.79
2003,,11,10.83,10.83,10.83,10.83
2003,,12,10.87,10.87,10.87,10.87
2003,,13,10.9,10.9,10.9,10.9
2003,,14,10.94,10.94,10.94,10.94
2003,,15,10.97,10.97,10.97,10.97
2003,,16,11.01,11.01,11.01,11.01
2003,,17,11.04,11.04,11.04,11.04
2003,,18,11.08,11.08,11.08,11.08
2003,,19,11.11,11.11,11.11,11.11
2003,,20,11.14,11.14,11.14,11.14
2003,,21,11.17,11.17,11.17,11.17
2003,,22,11.2,11.2,11.2,11.2
2003,,23,11.23,11.23,11.23,11.23
2003,,24,11.26,11.26,11.26,11.26
2003,,25,11.28,11.28,11.28,11.28
2003,,26,11.3,11.3,11.3,11.3
2003,,27,11.32,11.32,11.32,11.32
2003,,28,11.35,11.35,11.35,11.35
2003,,29,11.37,11.37,11.37,11.37
2003,,30,11.39,11.39,11.39,11.39
2003,,31,11.41,11.41,11.41,11.41
2003,,1,11.43,11.43,11.43,11.43
2003,,2,11.45,11.45,11.45,11.45
2003,,3,11.47,11.47,11.47,11.47
2003,,4,11.48,11.48,11.48,11.48
2003,,5,11.5,11.5,11.5,11.5
